id,cod_concedente,cod_financiador,cod_gestora,cod_orgao,cod_secretaria,descricao_modalidade,descricao_objeto,descricao_tipo,descricao_url,data_assinatura,data_processamento,data_termino,flg_tipo,isn_parte_destino,isn_sic,num_spu,valor_contrato,isn_modalidade,isn_entidade,tipo_objeto,num_spu_licitacao,descricao_justificativa,valor_can_rstpg,data_publicacao_portal,descricao_url_pltrb,descricao_url_ddisp,descricao_url_inexg,cod_plano_trabalho,num_certidao,descriaco_edital,cpf_cnpj_financiador,num_contrato,valor_original_concedente,valor_original_contrapartida,valor_atualizado_concedente,valor_atualizado_contrapartida,created_at,updated_at,plain_num_contrato,calculated_valor_aditivo,calculated_valor_ajuste,calculated_valor_empenhado,calculated_valor_pago,contract_type,infringement_status,cod_financiador_including_zeroes,accountability_status,plain_cpf_cnpj_financiador,descricao_situacao,data_publicacao_doe,descricao_nome_credor,isn_parte_origem,data_auditoria,data_termino_original,data_inicio,data_rescisao,confidential,gestor_contrato,data_finalizacao_prestacao_contas,sequential,emergency,law,has_non_profit_transfer,nome_fiscal
544136,241311,329119,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 15228/2023, Pregão Eletrônico n° 0098/2023, cujo objeto é a aquisição de MEDICAMENTOS para o HIAS",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,493254,1307815,24001.011443/2024-60,107.5,0,578,Outros,103610902022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31474,19. REGISTRO DE PREÇO,09.092.152/0001-36,,107.5,0.0,107.5,0.0,2024-03-05T13:03:25.840-03:00,2025-05-21T10:31:01.048-03:00,,0.0,0.0,86.0,86.0,contrato,0,00329119,,09092152000136,VENCIDO,,EMMARKA DISTRIBUIDORADE MEDICAMENTOS LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,3176,False,,,
542765,115895,220648,241621,24200354,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DO REGISTRO DE PREÇO DA ATA 2023/16053, ORDEM DE COMPRA 00480/2024 REFERENTE A MATERIAL FARMACOLÓGICO ANESTÉSICO.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,323488,1306061,24001.011414/2024-06,1397.0,0,591,Outros,046535582023,O REFERIDO MATERIAL ESTÁ EM FALTA NO ALMOXARIFADO DESTA UNIDADE CEO JOAQUIM TÁVORA.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/16053,19. REGISTRO DE PREÇO,05.675.713/0001-79,,1397.0,0.0,1397.0,0.0,2024-02-21T10:34:17.285-03:00,2025-05-21T10:30:52.411-03:00,,0.0,0.0,1397.0,1397.0,contrato,0,00220648,,05675713000179,VENCIDO,,SUPERFIO COM DE PROD MEDICOS E HOSP LTDA,128497,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1868,False,,,
543623,310101,22789,310101,31200001,31000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DE CAFE, PARA ATENDER AO PROGRAMA PRONATEC.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,40248,1307162,31032.000847/2024-26,675.0,0,1796,Gêneros Alimentícios,060438602022,"AQUISIÇÃO DE CAFE, PARA ATENDER AO PROGRAMA PRONATEC.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/14950,19. REGISTRO DE PREÇO,63.310.411/0001-01,,675.0,0.0,675.0,0.0,2024-02-29T13:01:19.299-03:00,2025-05-21T10:30:57.746-03:00,,0.0,0.0,675.0,675.0,contrato,0,00022789,,63310411000101,VENCIDO,,TRES CORACOES ALIMENTOS S A,203178,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2672,False,,,
543646,241311,194554,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 06174/2023, Pregão Eletrônico n° 1278/2022, cujo objeto é a aquisições de Material Médico Hospitalar, para o HIAS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,195366,1307229,24001.011401/2024-29,1152.0,0,578,Outros,029535012022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/11197,19. REGISTRO DE PREÇO,03.812.429/0001-71,,1152.0,0.0,1152.0,0.0,2024-02-29T13:02:23.707-03:00,2025-05-21T10:30:57.915-03:00,,0.0,0.0,1152.0,1152.0,contrato,0,00194554,,03812429000171,VENCIDO,,POLYSUTURE INDUSTRIA E COMERCIO LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2695,False,,,
544129,210001,310053,210001,21000000,21000000,DEFINIDA POR ORGANISMO FINANCIADOR,"CT 003/2024 - UGP/PSJ III - 2ª Fase - Contratação de serviço de Consultoria para Elaboração de 53 (cinquenta e três) Planos de Negócios e Planos Operacionais e 14 (quatorze) Planos de Manejo para Organizações da Agricultura Familiar (OAF), localizadas nos municípios de Altaneira, Araripe, Aurora, Baixio, Barbalha, Barro, Brejo Santo, Campos Sales, Caririaçu, Cedro, Crato, Granjeiro, Ipaumirim, Jardim, Jati, Jucás, Mauriti, Milagres, Nova Olinda, Porteiras, Potengi, Saboeiro, Salitre, Santana do Cariri, no âmbito do Projeto de Desenvolvimento Rural Sustentável ¿ PDRS/ Projeto São José III ¿ 2ª Fase especificamente a Componente 1 - Inclusão Econômica Sustentável e sua Subcomponente 1.1 - Fortalecimento das Organizações para Melhor Acesso aos Mercados.",CONTRATO,20240301.1307552.Integra.CONTRATO.pdf,2024-02-20T00:00:00.000-03:00,2025-07-18T11:00:07.000-03:00,2025-10-20T00:00:00.000-03:00,51,470672,1307552,04278161/2023,3260508.84,0,1770,Serviços de Consultoria,042781612023,"A elaboração dos Planos de Negócios, de Manejo e de Investimentos são atividades previstas no processo de implementação dos Subprojetos selecionados pelo Edital de Chamada Pública 01/2021 . Estas são ferramentas fundamentais para que se tenha uma boa execução dos Subprojetos, bem definidos e alocados os investimentos e, principalmente, para que sejam alcançados os resultados previstos",59351.93,2025-01-23T00:00:00.000-03:00,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2024/01748,01. PROCESSO LICITATÓRIO,06.745.897/0001-69,003/2024,3260508.84,0.0,2970579.48,0.0,2024-03-05T13:03:22.943-03:00,2025-09-02T13:13:50.168-03:00,0032024,-289929.36,0.0,2783385.54,1650023.47,contrato,0,00310053,,06745897000169,EM EXECUÇÃO - NORMAL,2024-03-06T00:00:00.000-03:00,CENTRO DE  ESTUDOS E ASSISTENCIA AS LUTAS DO/ATRABALHADOR/A RURAL,203809,2025-07-16,2025-03-20T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,Maria Imeuda Sabino,0001-01-01,3169,False,,,
542771,241281,292546,241281,24200184,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DE INSUMOS DE LABORATORIO - REAGENTE, NT-PROBNP (FRAGMENTO N-TERMINAL DO PROBNP ¿ PEPTIDEO NATRIURETICO CEREBRAL QUANTITATIVA); REAGENTE, TROPONINA T QUANTITATIVA, METODOLOGIA IMUNOFLUORESCENCIA OU FLUORIMETRIA- PARA ATENDER AS NECESSIDADES DO HOSPITAL GERAL DE FORTALEZA.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,443222,1306072,24001.005307/2024-31,25894.4,0,576,Outros,021527542022,PARA ATENDER AS NECESSIDADES DO HOSPITAL GERAL DE FORTALEZA.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/09096,19. REGISTRO DE PREÇO,05.731.550/0001-02,,25894.4,0.0,25894.4,0.0,2024-02-21T10:34:17.415-03:00,2025-05-21T10:30:52.445-03:00,,0.0,0.0,25894.4,25894.4,contrato,0,00292546,,05731550000102,VENCIDO,,WEBMED SOLUCOES EM SAUDE LTDA,321261,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1874,False,,,
542768,240001,831635,240401,24200004,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DO MEDICAMENTO LEVETIRACETAM, 250 MG PARA ATENDER DEMANDAS JUDICIAIS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,628030,1306085,24001.011311/2024-38,2725.8,0,1795,Outros,035323992022,"AQUISIÇÃO DO MEDICAMENTO LEVETIRACETAM, 250 MG PARA ATENDER DEMANDAS JUDICIAIS.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/13725,19. REGISTRO DE PREÇO,21.595.464/0001-68,,2725.8,0.0,2725.8,0.0,2024-02-21T10:34:17.348-03:00,2025-05-21T10:30:52.426-03:00,,0.0,0.0,2725.8,2725.8,contrato,0,00831635,,21595464000168,VENCIDO,,UNI HOSPITALAR CEARA LTDA-EPP,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1871,False,,,
542782,240001,901314,240401,24200004,24000000,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FREBINI ENERGY FIBRE DRINK PARA ATENDER DEMANDAS JUDICIAIS.,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,693646,1306095,24001.011519/2024-57,1941.84,0,1795,Outros,105498542022,AQUISIÇÃO DE FREBINI ENERGY FIBRE DRINK PARA ATENDER DEMANDAS JUDICIAIS.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31616,19. REGISTRO DE PREÇO,07.032.320/0001-72,,1941.84,0.0,1941.84,0.0,2024-02-21T10:34:17.623-03:00,2025-05-21T10:30:52.509-03:00,,0.0,0.0,0.0,0.0,contrato,0,00901314,,07032320000172,VENCIDO,,MEDICAL CENTER COMERCIO DE PRODUTOS HOSPITALARES LTDA,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1885,False,,,
543530,241311,875801,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 14236/2023, Pregão Eletrônico n° 0101/2023, cujo objeto é a aquisição de MEDICAMENTOS, para o HIAS",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,664983,1307005,24001.011546/2024-20,750.0,0,578,Outros,103640562022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31525,19. REGISTRO DE PREÇO,09.053.134/0009-00,,750.0,0.0,750.0,0.0,2024-02-28T13:03:51.119-03:00,2025-05-21T10:30:57.188-03:00,,0.0,0.0,750.0,750.0,contrato,0,00875801,,09053134000900,VENCIDO,,ELFA MEDICAMENTOS S.A.,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2585,False,,,
542694,240001,292914,240401,24200004,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO: CLOBAZAM, 10MG E 20MG, COMPRIMIDO, UNIDADE 1.0 COMPRIMIDO. PARA ATENDER AS UNIDADES DE SAÚDE DO ESTADO.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,443614,1306021,24001.011269/2024-55,59145.6,0,1795,Outros,046531592023,PARA ATENDER AS UNIDADES DE SAÚDE DO ESTADO.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/15822,19. REGISTRO DE PREÇO,09.053.134/0001-45,,59145.6,0.0,59145.6,0.0,2024-02-20T13:03:28.950-03:00,2025-05-21T10:30:52.032-03:00,,0.0,0.0,59145.6,59145.6,contrato,0,00292914,,09053134000145,VENCIDO,,ELFA MEDICAMENTOS LTDA,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1808,False,,,
550140,241311,913543,241311,24200204,24000000,DISPENSA,"AQUISIÇÃO DE PILHAS ALCALINAS TIPO AA E AAA PALITO, PARA O HOSPITAL INFANTIL ALBERT SABIN",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,20240502.1314798.Declaracao.Dispensa.DESPESA.SEM.INSTRUMENTO.CONTRATUAL.pdf,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,706119,1314798,24001.005662/2024-18,2556.0,0,578,Outros,24001005662202418,"Aquisição necessária para suprir os diversos setores do Hospital no período de 04 quatro meses. Pilhas utilizadas nas unidades assistenciais nos equipamentos médicos. Exemplo( Cabo de laringoscópio , otoscópio etc) Informamos que os itens supracitados constam no planejamento 2022/32048, processo: 46001.000558/2023-81, Pregão: 13/2023, Situação: Suspenso.",0.0,,Sem Pltrb,20240502.1314798.Declaracao.Dispensa.DESPESA.SEM.INSTRUMENTO.CONTRATUAL.pdf,Sem DecInexg,,2024/01343,01. PROCESSO LICITATÓRIO,42.410.276/0001-98,,2556.0,0.0,2556.0,0.0,2024-05-03T13:04:08.820-03:00,2025-05-21T10:31:40.960-03:00,,0.0,0.0,2556.0,2556.0,contrato,0,00913543,,42410276000198,VENCIDO,,HSMSHOP COMERCIO DE PRODUTOS HOSPITALARES E VARIEDADES LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,8915,False,,,
543299,300001,75353,300001,30000000,30000000,PREGÃO ELETRÔNICO,"Aquisição de Material de Consumo ¿ Utensílios de Limpeza, cujas especificações e quantitativos encontram-se detalhados no Anexo I ¿ Termo de Referência do edital de Pregão Eletrônico nº
20220023/SEPLAG, para atender a demanda da Casa Civil.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,91010,1306829,30001.001118/2024-91,2200.0,0,1772,Material de Limpeza,050821292022,para atender a demanda da Casa Civil.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/00067,19. REGISTRO DE PREÇO,00.466.084/0001-53,,2200.0,0.0,2200.0,0.0,2024-02-27T13:01:41.664-03:00,2025-05-21T10:30:55.621-03:00,,0.0,0.0,2200.0,2200.0,contrato,0,00075353,,00466084000153,VENCIDO,,SUPRIMAX COMERCIAL LTDA,203172,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2358,False,,,
547864,241311,329119,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 15223/2023, Pregão Eletrônico n° 0212/2023, cujo objeto é a aquisições de MEDICAMENTOS, para o HIAS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,493254,1312165,24001.011572/2024-58,21999.95,0,578,Outros,103605302022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31532,19. REGISTRO DE PREÇO,09.092.152/0001-36,,21999.95,0.0,21999.95,0.0,2024-04-12T13:03:11.097-03:00,2025-05-21T10:31:25.285-03:00,,0.0,0.0,21999.95,21999.95,contrato,0,00329119,,09092152000136,VENCIDO,,EMMARKA DISTRIBUIDORADE MEDICAMENTOS LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,6722,False,,,
543004,241321,870879,241321,24200234,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DE  FLUOXETINA, 20 MG, CAPSULA OU COMPRIMIDO, EMBALAGEM 1.0 UNIDADE.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,658445,1306190,24001.037615/2023-44,1770.0,0,581,Outros,103640562022,SEM JUSTIFICATIVA DEVIDO AO CADASTRO SER DE DESPESA SEM INSTRUMENTO CONTRATUAL.,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31525,19. REGISTRO DE PREÇO,27.589.757/0001-19,,1770.0,0.0,1770.0,0.0,2024-02-22T13:04:30.198-03:00,2025-05-21T10:30:53.913-03:00,,0.0,0.0,0.0,0.0,contrato,0,00870879,,27589757000119,VENCIDO,,BELIEVE FARMA COMERCIO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,321254,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2090,False,,,
543462,241311,220648,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 15235/2023, Pregão Eletrônico n° 0100/2023, cujo objeto é a aquisição de MEDICAMENTOS,  para o HIAS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,323488,1307099,24001.011492/2024-01,105.0,0,578,Outros,110242162022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/32296,19. REGISTRO DE PREÇO,05.675.713/0001-79,,105.0,0.0,105.0,0.0,2024-02-28T13:02:30.813-03:00,2025-05-21T10:30:56.695-03:00,,0.0,0.0,105.0,105.0,contrato,0,00220648,,05675713000179,VENCIDO,,SUPERFIO COM DE PROD MEDICOS E HOSP LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2517,False,,,
542781,241331,904775,241331,24200224,24000000,DISPENSA,RECURSO DESTINADO AO SERVIÇO DE CONFECÇÃO DE PLACA DE AÇO - REFERENTE A COTAÇÃO ELETRONICA 2024/00987.,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,20240221.1306111.Declaracao.Dispensa.DESPESA.SEM.INSTRUMENTO.CONTRATUAL.pdf,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,720022,1306111,24001.007044/2024-02,860.0,0,580,Outros,24001007044202402,SERVIÇO DE CONFECÇÃO DE PLACA DE AÇO - REFERENTE A COTAÇÃO ELETRONICA 2024/00987.,0.0,,Sem Pltrb,20240221.1306111.Declaracao.Dispensa.DESPESA.SEM.INSTRUMENTO.CONTRATUAL.pdf,Sem DecInexg,,2024/00987,01. PROCESSO LICITATÓRIO,44.663.450/0001-30,,860.0,0.0,860.0,0.0,2024-02-21T10:34:17.606-03:00,2025-05-21T10:30:52.503-03:00,,0.0,0.0,860.0,860.0,contrato,0,00904775,,44663450000130,VENCIDO,,IDEAL SERVICO E COMERCIO LTDA,321253,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1884,False,,,
542784,240001,944466,240401,24200004,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DO MEDICAMENTO VENETOCLAX, COMPRIMIDO REVESTIDO, 100MG (VENCL PARA ATENDER DEMANDAS JUDICIAIS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,725645,1306132,24001.010343/2024-16,799999.2,0,1795,Outros,068977702022,"AQUISIÇÃO DO MEDICAMENTO VENETOCLAX, COMPRIMIDO REVESTIDO, 100MG (VENCL PARA ATENDER DEMANDAS JUDICIAIS.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/20458,19. REGISTRO DE PREÇO,15.800.545/0004-00,,799999.2,0.0,799999.2,0.0,2024-02-21T10:34:17.735-03:00,2025-05-21T10:30:52.524-03:00,,0.0,0.0,799999.2,799999.2,contrato,0,00944466,,15800545000400,VENCIDO,,ABBVIE FARMACEUTICA LTDA.,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1887,False,,,
543948,241311,358301,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 15636/2023, Pregão Eletrônico n° 0035/2023, cujo objeto é a aquisição de MEDICAMENTOS, para o HIAS",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,539157,1307599,24001.011478/2024-07,144.0,0,578,Outros,103620452022,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2022/31595,19. REGISTRO DE PREÇO,08.674.752/0001-40,,144.0,0.0,144.0,0.0,2024-03-02T13:06:48.874-03:00,2025-05-21T10:30:59.817-03:00,,0.0,0.0,144.0,144.0,contrato,0,00358301,,08674752000140,VENCIDO,,CIRURGICA MONTEBELLO LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2993,False,,,
543599,241311,897854,241311,24200204,24000000,PREGÃO ELETRÔNICO,"Adesão a Ata de Registro de Preço n° 14376/2023, Pregão Eletrônico n° 0877/2023, cujo objeto é a aquisição de MEDICAMENTOS, para o HIAS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,690061,1307045,24001.011511/2024-91,48000.0,0,578,Outros,035418292023,"Sem justificativa, devido ao cadastro ser de despesa sem instrumento contratual.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/14376,19. REGISTRO DE PREÇO,67.729.178/0006-53,,48000.0,0.0,48000.0,0.0,2024-02-28T13:04:26.557-03:00,2025-05-21T10:30:57.622-03:00,,0.0,0.0,48000.0,48000.0,contrato,0,00897854,,67729178000653,VENCIDO,,COMERCIAL CIRURGICA RIOCLARENSE LTDA,321251,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,2653,False,,,
543226,241281,944484,241281,24200184,24000000,DISPENSA,"DISPENSA DE LICITAÇÃO  LOCACAO DE VEICULOS  - SERVICO DE LOCAÇÃO DE VEÍCULO ADAPTADO PARA AMBULÂNCIA DE SIMPLES REMOÇÃO, COM PRAZO DE VIGÊNCIA PARA 12 (DOZE) MESES, PARA ATENDER AS NECESSIDADES DO HOSPITAL GERAL DE FORTALEZA - HGF/SESA.       *03 (TRÊS) AMBULÂNCIAS TIPO: FURGÃO*",CONTRATO,20240221.1306231.Integra.CONTRATO.pdf,2024-02-20T00:00:00.000-03:00,2025-09-26T11:00:07.000-03:00,2025-02-20T00:00:00.000-03:00,51,725677,1306231,24001.026840/2023-55,475000.0,0,576,Outros,24001026840202355,PARA ATENDER AS NECESSIDADES DO HOSPITAL GERAL DE FORTALEZA - HGF/SESA,7916.58,2025-02-05T00:00:00.000-03:00,Sem Pltrb,20240221.1306231.Declaracao.Dispensa.CONTRATO.pdf,Sem DecInexg,,2023/27303,01. PROCESSO LICITATÓRIO,17.239.474/0001-93,152 /2024,475000.0,0.0,475000.0,0.0,2024-02-24T13:07:10.125-03:00,2025-09-26T13:10:58.562-03:00,1522024,0.0,0.0,423978.83,414478.93,contrato,0,00944484,,17239474000193,VENCIDO,2024-02-26T00:00:00.000-03:00,TAIAMA EMERGENCIAS MEDICAS LTDA,321261,2025-09-24,2025-02-20T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,MARIA LUCIMAR DE MAGALHÃES MORAIS,0001-01-01,2297,True,14133,,
542772,240001,292914,240401,24200004,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DE MEDICAMENTO: BUDESONIDA, 200MCG, CAPSULA DURA COM PO PARA INALACAO + INALADOR, 60 CAPSULAS. PARA ATENDER AS UNIDADES DE SAÚDE DO ESTADO",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,443614,1306054,24001.011186/2024-66,43335.6,0,1795,Outros,023397162023,PARA ATENDER AS UNIDADES DE SAÚDE DO ESTADO,0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/08351,19. REGISTRO DE PREÇO,09.053.134/0001-45,,43335.6,0.0,43335.6,0.0,2024-02-21T10:34:17.467-03:00,2025-05-21T10:30:52.448-03:00,,0.0,0.0,0.0,0.0,contrato,0,00292914,,09053134000145,VENCIDO,,ELFA MEDICAMENTOS LTDA,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1875,False,,,
542774,240001,303646,240401,24200004,24000000,PREGÃO ELETRÔNICO,"AQUISIÇÃO DO MEDICAMENTO LURASIDONA CLORIDRATO, 20MG PARA ATENDER DEMANDAS JUDICIAIS.",DESPESA.SEM.INSTRUMENTO.CONTRATUAL,Sem Íntegra,2024-02-20T00:00:00.000-03:00,2025-01-03T09:15:06.000-03:00,2024-12-31T00:00:00.000-03:00,52,462397,1306089,24001.011486/2024-45,1194.0,0,1795,Outros,068977702022,"AQUISIÇÃO DO MEDICAMENTO LURASIDONA CLORIDRATO, 20MG PARA ATENDER DEMANDAS JUDICIAIS.",0.0,,Sem Pltrb,Sem DecDisp,Sem DecInexg,,2023/20458,19. REGISTRO DE PREÇO,05.106.015/0001-52,,1194.0,0.0,1194.0,0.0,2024-02-21T10:34:17.491-03:00,2025-05-21T10:30:52.463-03:00,,0.0,0.0,1194.0,1194.0,contrato,0,00303646,,05106015000152,VENCIDO,,CALL MED COMERCIO DE MEDICAMENTOS E REPRESENTACAO LTDA,203041,2025-01-01,2024-12-31T00:00:00.000-03:00,2024-02-20T00:00:00.000-03:00,,False,,,1877,False,,,
